20.06774077891687,0.
28.256932879379576,0.
37.949440314339746,0.
49.15853934788162,0.
61.89384865719769,9.5367431640625e-7
76.16255235287625,0.
91.97016441588914,9.5367431640625e-7
109.32100706216397,9.5367431640625e-7
128.218537197172,1.9073486328125e-6
148.66556164835214,2.86102294921875e-6
170.6643949013075,3.814697265625e-6
194.21697009748323,4.76837158203125e-6
219.32491803569346,5.7220458984375e-6
245.98962871598624,7.62939453125e-6
274.21229877492533,9.5367431640625e-6
303.99396438972883,0.000011444091796875
335.3355309760404,0.0000133514404296875
368.23779505667807,0.00001621246337890625
402.7014597128291,0.00001811981201171875
438.7271517823456,0.0000209808349609375
476.3154308227843,0.0000247955322265625
515.4667983884359,0.0000286102294921875
556.1817062449932,0.00003147125244140625
598.4605670171038,0.00003528594970703125
642.3037511038576,0.0000400543212890625
687.7115990728863,0.00004482269287109375
734.6844204028876,0.000049591064453125
783.2225014568598,0.00005435943603515625
833.3261049530436,0.00006103515625
884.9954704401557,0.00006580352783203125
938.2308242401198,0.000072479248046875
