83.72031588819976,0.
99.6039634124285,0.
116.97669097691622,0.
135.84742953935347,0.
156.22369711665914,0.
178.1118765743189,0.
201.51743520162017,0.
226.44508635914403,0.
252.89892678354957,0.
280.88253720953765,0.
310.399063737365,0.
341.45129057560894,0.
374.0416882502457,0.
408.17246261074104,0.
443.8455923580923,0.
481.0628564135948,0.
519.8258625839806,0.
560.1360677471116,0.
601.9947976485962,0.
645.4032618277834,0.
690.3625664757506,0.
736.8737264234856,0.
784.9376754936793,0.
834.5552761225874,0.
885.7273237429699,0.
938.4545543191193,0.
