106.428263895789,0.
124.23461175448091,0.
143.52832192731125,0.
164.31759998677512,0.
186.60948011431054,0.
210.41003149326713,0.
235.7245282835701,0.
262.55758106728433,0.
290.91324243008444,0.
320.7950948756185,0.
352.2063206119288,0.
385.14975749893404,0.
419.6279474953284,0.
455.6431801466375,0.
493.1975191702944,0.
532.2928376587862,0.
572.9308341929966,0.
615.1130615240047,0.
658.8409365583242,0.
704.1157600382235,0.
750.9387270171158,0.
799.3109390623036,0.
849.2334149249414,0.
900.7070947782893,0.
953.7328530125717,0.
