63.73045409704173,0.
77.69120689592339,0.
93.14320636279118,0.
110.09623242775982,0.
128.55833414041666,0.
148.53620911712903,0.
170.03548884834106,0.
193.0609560055006,0.
217.6167037204168,0.
243.70626327154082,0.
271.3327019336764,0.
300.49870241489066,0.
331.2066256711811,0.
363.45855847791603,0.
397.2563557483279,0.
432.60167668988856,0.
469.49600657851676,0.
507.9406836190259,0.
547.9369205634339,0.
589.4858146539113,0.
632.5883657414176,0.
677.245486958489,0.
723.4580147969941,0.
771.2267159812845,0.
820.5522997203576,0.
871.4354164606418,0.
923.8766707340448,0.
