46.45857091579379,0.
58.496127507924676,0.
72.02774414563197,0.
87.06420307598597,0.
103.614118751875,0.
121.6844769632354,0.
141.28102061648082,0.
162.40852865032463,0.
185.07101885630505,0.
209.27190356308876,0.
235.01410513637515,0.
262.30014719613473,0.
291.1322238908883,0.
321.51225637323654,0.
353.44193439964204,0.
386.9227570989318,0.
421.95605658647776,0.
458.5430236650345,0.
496.684730007612,0.
536.3821397131646,0.
577.6361278238905,0.
620.4474857791276,0.
664.816939035847,0.
710.7451488710171,0.
758.2327191398156,0.
807.2802097029293,0.
857.8881335399282,0.
910.056966220648,0.
963.7871455623842,0.
