31.904469892795667,0.
42.01831914709911,0.
53.63003452281885,0.
66.75157323213983,0.
81.39210861945676,0.
97.55883334531882,0.
115.25748662176213,0.
134.49272133856465,0.
155.26836853102407,0.
177.58761426110595,0.
201.45314328593656,0.
226.86723857616832,0.
253.83185596696626,0.
282.34868970967705,0.
312.4192141319408,0.
344.04472244639766,0.
377.2263541048981,9.5367431640625e-7
411.96511999190716,0.
448.2619243054712,9.5367431640625e-7
486.11757192987034,0.
525.5327918403324,9.5367431640625e-7
566.5082382095732,0.
609.0445082607819,9.5367431640625e-7
653.1421420973072,9.5367431640625e-7
698.8016340627748,9.5367431640625e-7
746.023437939818,9.5367431640625e-7
794.8079673862204,9.5367431640625e-7
845.1556058358514,9.5367431640625e-7
897.0667075422705,1.9073486328125e-6
950.5415978853744,1.9073486328125e-6
