0.8952946662902832,3.297150135040283,7.287819504737854,12.827343463897705,19.95009756088257,28.642311573028564,38.904447078704834,50.73803377151489,64.141761302948,79.11599397659302,95.66045904159546,113.77575731277466,133.46212148666382,154.7197699546814,177.5473256111145,201.94617700576782,227.91507291793823,255.45525884628296,284.56644201278687,315.2480025291443,347.5005784034729,381.32391595840454,416.71833848953247,453.68311834335327,492.21898794174194,532.3256268501282,574.0033192634583,617.251362323761,662.0704569816589,708.460343837738,756.4213309288025,805.9526534080505,857.0550780296326,909.7282948493958,963.9725241661072
-,4.540719509124756,8.871824741363525,14.730212688446045,22.130282878875732,31.080070972442627,41.58455991744995,53.64714479446411,67.2700867652893,82.45514059066772,99.20355653762817,117.51633596420288,137.39430379867554,158.8380732536316,181.84823274612427,206.42513704299927,232.56920671463013,260.2807688713074,289.5600619316101,320.4073224067688,352.82282972335815,386.80668020248413,422.3590703010559,459.48017930984497,498.1700701713562,538.4289412498474,580.2568316459656,623.6538395881653,668.6200833320618,715.1556420326233,763.2605271339417,812.9348683357239,864.1787638664246,916.9921736717224,971.3752179145813
-,-,10.9474034044915,17.209933645737607,24.98426223648839,34.28491363658271,45.12149519944098,57.50069305898166,71.42735581574905,86.90511879427453,103.9367772139795,122.52453501620914,142.67016027478917,164.37509792662865,187.64054470742605,212.46750110875092,238.85681992638226,266.8092270824118,296.32535210746585,327.40574296891697,360.0508782769371,394.2611805696523,430.03702878307706,467.3787568009044,506.2866660644845,546.7610234439039,588.8020795484231,632.4100536107685,677.5851479758393,724.327547654726,772.6374248000216,822.5149311216373,873.9602182907863,926.9734127118406,-
-,-,-,20.06774077891687,28.256932879379576,37.949440314339746,49.15853934788162,61.89384865719769,76.16255235287625,91.97016441588914,109.32100706216397,128.218537197172,148.66556164835214,170.6643949013075,194.21697009748323,219.32491803569346,245.98962871598624,274.21229877492533,303.99396438972883,335.3355309760404,368.23779505667807,402.7014597128291,438.7271517823456,476.3154308227843,515.4667983884359,556.1817062449932,598.4605670171038,642.3037511038576,687.7115990728863,734.6844204028876,783.2225014568598,833.3261049530436,884.9954704401557,938.2308242401198,-
-,-,-,-,31.904469892795667,42.01831914709911,53.63003452281885,66.75157323213983,81.39210861945676,97.55883334531882,115.25748662176213,134.49272133856465,155.26836853102407,177.58761426110595,201.45314328593656,226.86723857616832,253.83185596696626,282.34868970967705,312.4192141319408,344.04472244639766,377.2263541048981,411.96511999190716,448.2619243054712,486.11757192987034,525.5327918403324,566.5082382095732,609.0445082607819,653.1421420973072,698.8016340627748,746.023437939818,794.8079673862204,845.1556058358514,897.0667075422705,950.5415978853744,-
-,-,-,-,-,46.45857091579379,58.496127507924676,72.02774414563197,87.06420307598597,103.614118751875,121.6844769632354,141.28102061648082,162.40852865032463,185.07101885630505,209.27190356308876,235.01410513637515,262.30014719613473,291.1322238908883,321.51225637323654,353.44193439964204,386.9227570989318,421.95605658647776,458.5430236650345,496.684730007612,536.3821397131646,577.6361278238905,620.4474857791276,664.816939035847,710.7451488710171,758.2327191398156,807.2802097029293,857.8881335399282,910.056966220648,963.7871455623842,-
-,-,-,-,-,-,63.73045409704173,77.69120689592339,93.14320636279118,110.09623242775982,128.55833414041666,148.53620911712903,170.03548884834106,193.0609560055006,217.6167037204168,243.70626327154082,271.3327019336764,300.49870241489066,331.2066256711811,363.45855847791603,397.2563557483279,432.60167668988856,469.49600657851676,507.9406836190259,547.9369205634339,589.4858146539113,632.5883657414176,677.245486958489,723.4580147969941,771.2267159812845,820.5522997203576,871.4354164606418,923.8766707340448,-,-
-,-,-,-,-,-,-,83.72031588819976,99.6039634124285,116.97669097691622,135.84742953935347,156.22369711665914,178.1118765743189,201.51743520162017,226.44508635914403,252.89892678354957,280.88253720953765,310.399063737365,341.45129057560894,374.0416882502457,408.17246261074104,443.8455923580923,481.0628564135948,519.8258625839806,560.1360677471116,601.9947976485962,645.4032618277834,690.3625664757506,736.8737264234856,784.9376754936793,834.5552761225874,885.7273237429699,938.4545543191193,-,-
-,-,-,-,-,-,-,-,106.428263895789,124.23461175448091,143.52832192731125,164.31759998677512,186.60948011431054,210.41003149326713,235.7245282835701,262.55758106728433,290.91324243008444,320.7950948756185,352.2063206119288,385.14975749893404,419.6279474953284,455.6431801466375,493.1975191702944,532.2928376587862,572.9308341929966,615.1130615240047,658.8409365583242,704.1157600382235,750.9387270171158,799.3109390623036,849.2334149249414,900.7070947782893,953.7328530125717,-,-
-,-,-,-,-,-,-,-,-,131.8543593136423,151.58327868405087,172.7981613667326,195.50659578658014,219.71517556887986,245.42967009347748,272.65515383414527,301.3961100910441,331.6565226716859,363.4399446626084,396.74955966792857,431.58823078250543,467.9585418086066,505.86283187502374,545.303228356604,586.2816700712945,628.7999278041357,672.8596253684896,718.4622545322738,765.609189327643,814.3016975771706,864.540954465381,916.3280472867078,969.6639871310215,-,-
-,-,-,-,-,-,-,-,-,-,159.99864021201859,181.6500394978035,204.78624441720422,229.41430283692867,255.54042006042314,283.17008000606984,312.3081573356631,342.9590020080101,375.1265080087231,408.8141825547151,444.0251866653192,480.7623845731277,519.0283786473676,558.8255415549306,600.1560375912256,643.0218535891104,687.4248122692638,733.3665936399614,780.8487461011985,829.8727043206698,880.4397958246664,932.5512544968035,-,-,-
