131.8543593136423,0.
151.58327868405087,0.
172.7981613667326,0.
195.50659578658014,0.
219.71517556887986,0.
245.42967009347748,0.
272.65515383414527,0.
301.3961100910441,0.
331.6565226716859,0.
363.4399446626084,0.
396.74955966792857,0.
431.58823078250543,0.
467.9585418086066,0.
505.86283187502374,0.
545.303228356604,0.
586.2816700712945,0.
628.7999278041357,0.
672.8596253684896,0.
718.4622545322738,0.
765.609189327643,0.
814.3016975771706,0.
864.540954465381,0.
916.3280472867078,0.
969.6639871310215,0.
