0.8952946662902832,0.027588844299316406
3.297150135040283,0.036591529846191406
7.287819504737854,0.0593562126159668
12.827343463897705,0.07175540924072266
19.95009756088257,0.0926809310913086
28.642311573028564,0.11348819732666016
38.904447078704834,0.13423442840576172
50.73803377151489,0.15629196166992188
64.141761302948,0.1782217025756836
79.11599397659302,0.20029640197753906
95.66045904159546,0.22214412689208984
113.77575731277466,0.2443370819091797
133.46212148666382,0.26703929901123047
154.7197699546814,0.2904634475708008
177.5473256111145,0.31319618225097656
201.94617700576782,0.3365964889526367
227.91507291793823,0.35941219329833984
255.45525884628296,0.38284969329833984
284.56644201278687,0.4066286087036133
315.2480025291443,0.43009185791015625
347.5005784034729,0.45388221740722656
381.32391595840454,0.47774696350097656
416.71833848953247,0.5019769668579102
453.68311834335327,0.5258588790893555
492.21898794174194,0.5501165390014648
532.3256268501282,0.5744123458862305
574.0033192634583,0.5990266799926758
617.251362323761,0.6232709884643555
662.0704569816589,0.6478252410888672
708.460343837738,0.6724262237548828
756.4213309288025,0.697392463684082
805.9526534080505,0.7219381332397461
857.0550780296326,0.7468433380126953
909.7282948493958,0.7717885971069336
963.9725241661072,0.7969951629638672
