0.0009919327267637053,0.00012705009934852612,3.4233000754767862e-6
0.03363185254190112,0.004430549074398112,0.00012279633860507312
0.05649776705050798,0.007893098612964706,0.00023204961342137737
0.0725533518050237,0.010452335163244944,0.00031691208452602575
0.08294449763767497,0.012334053048820726,0.00038605542817493626
0.0888369319472373,0.01364974786120209,0.00044151058094786516
0.08772717218461809,0.014440008744744253,0.0005005169764857624
0.08704559714080096,0.01485732405096965,0.0005341044951397716
0.08448826100959499,0.014974220360522138,0.0005590665826469653
0.08059119074318327,0.01485352582197677,0.0005768051457379605
0.07109142277571821,0.014239112751698282,0.0006011758115784873
